Unix,Date,Symbol,Open,High,Low,Close,Volume ZIL,Volume USDT,tradecount
1661385600000,2022-08-25,ZILUSDT,0.03867,0.04137,0.03863,0.03961,295912862.0,11791960.241264,48788
1661299200000,2022-08-24,ZILUSDT,0.03802,0.04143,0.03688,0.03866,471761061.7,18650125.784237,75474
1661212800000,2022-08-23,ZILUSDT,0.03718,0.0382,0.03607,0.038,191763670.3,7162442.45506,27414
1661126400000,2022-08-22,ZILUSDT,0.03775,0.03778,0.03568,0.03717,225869143.9,8249524.625635,29233
1661040000000,2022-08-21,ZILUSDT,0.03726,0.03829,0.0367,0.03775,184128149.0,6907954.601679,27021
1660953600000,2022-08-20,ZILUSDT,0.03685,0.03818,0.03614,0.03726,272877195.4,10173610.429157,37033
1660867200000,2022-08-19,ZILUSDT,0.04145,0.04147,0.03632,0.03684,562385804.9,21524975.511532,72259
1660780800000,2022-08-18,ZILUSDT,0.04317,0.04393,0.0406,0.04145,222544228.8,9523174.377879,37584
1660694400000,2022-08-17,ZILUSDT,0.04498,0.04655,0.04245,0.04317,324519217.5,14406938.284342,56134
1660608000000,2022-08-16,ZILUSDT,0.04578,0.04613,0.04461,0.04498,231382665.0,10476284.355634,41610
1660521600000,2022-08-15,ZILUSDT,0.04668,0.04971,0.04489,0.04578,409556498.6,19165875.942259,74503
1660435200000,2022-08-14,ZILUSDT,0.04727,0.04852,0.04545,0.04666,321949346.9,15207668.170236,56298
1660348800000,2022-08-13,ZILUSDT,0.04757,0.04881,0.04689,0.04724,243860594.8,11644664.548105,42137
1660262400000,2022-08-12,ZILUSDT,0.04597,0.04871,0.04517,0.04756,383107023.7,17968556.657698,58601
1660176000000,2022-08-11,ZILUSDT,0.04538,0.04921,0.04536,0.04595,586896596.9,27552370.551014,90892
1660089600000,2022-08-10,ZILUSDT,0.04312,0.04572,0.04181,0.04538,378837935.5,16736449.340564,55999
1660003200000,2022-08-09,ZILUSDT,0.04562,0.0461,0.04206,0.04313,344647547.4,15145373.814126,52748
1659916800000,2022-08-08,ZILUSDT,0.04545,0.04683,0.04473,0.04562,272695546.8,12525872.551399,39259
1659830400000,2022-08-07,ZILUSDT,0.046,0.04616,0.0444,0.04544,312531787.7,14149824.387155,47264
1659744000000,2022-08-06,ZILUSDT,0.04549,0.04954,0.04547,0.046,907923925.8,43211822.538814,127419
1659657600000,2022-08-05,ZILUSDT,0.04289,0.04553,0.04241,0.04549,400642506.6,17631031.378594,62501
1659571200000,2022-08-04,ZILUSDT,0.04156,0.04321,0.04144,0.04285,312777569.2,13229909.300566,51901
1659484800000,2022-08-03,ZILUSDT,0.04154,0.04283,0.0404,0.04157,267932025.8,11220146.623712,48031
1659398400000,2022-08-02,ZILUSDT,0.04264,0.04342,0.04029,0.04154,391710035.3,16327480.321834,62460
1659312000000,2022-08-01,ZILUSDT,0.04266,0.04544,0.04179,0.04264,468664253.3,20277516.028577,77592
1659225600000,2022-07-31,ZILUSDT,0.04204,0.04532,0.04168,0.04263,469389329.7,20368775.149986,79788
1659139200000,2022-07-30,ZILUSDT,0.04223,0.04485,0.04155,0.04203,558314681.8,24272986.579438,85741
1659052800000,2022-07-29,ZILUSDT,0.04255,0.044,0.04094,0.04222,456535825.2,19458749.451887,74937
1658966400000,2022-07-28,ZILUSDT,0.04026,0.04326,0.03947,0.04255,481147132.9,19840409.722608,69807
1658880000000,2022-07-27,ZILUSDT,0.03731,0.04039,0.03669,0.04028,252479952.5,9669151.183644,40742
1658793600000,2022-07-26,ZILUSDT,0.03702,0.03736,0.03581,0.03732,222991973.1,8135950.054727,36646
1658707200000,2022-07-25,ZILUSDT,0.0398,0.04016,0.03693,0.03702,309197180.9,11859890.811068,44080
1658620800000,2022-07-24,ZILUSDT,0.04001,0.04084,0.03962,0.0398,181554406.5,7293598.546467,29100
1658534400000,2022-07-23,ZILUSDT,0.03994,0.04086,0.03876,0.04003,246864211.2,9823910.778752,39004
1658448000000,2022-07-22,ZILUSDT,0.04155,0.0426,0.03939,0.03996,385286811.2,15906624.294657,52564
1658361600000,2022-07-21,ZILUSDT,0.0408,0.042,0.03911,0.04158,408172589.6,16600961.857057,62006
1658275200000,2022-07-20,ZILUSDT,0.04403,0.04755,0.04058,0.0408,907162727.1,40401079.990225,132409
1658188800000,2022-07-19,ZILUSDT,0.04094,0.04501,0.03934,0.04403,983655871.7,42090983.85001,138030
1658102400000,2022-07-18,ZILUSDT,0.03831,0.04131,0.03814,0.04095,523836201.9,20979364.090808,72553
1658016000000,2022-07-17,ZILUSDT,0.03885,0.03958,0.03784,0.0383,270180535.8,10463596.530028,39833
1657929600000,2022-07-16,ZILUSDT,0.03813,0.0392,0.03722,0.03886,232066112.7,8872853.853933,33773
1657843200000,2022-07-15,ZILUSDT,0.03811,0.03892,0.03737,0.03817,333855898.5,12725690.150053,43917
1657756800000,2022-07-14,ZILUSDT,0.03721,0.03843,0.03582,0.03811,386208552.2,14355480.331968,48579
1657670400000,2022-07-13,ZILUSDT,0.03616,0.03754,0.03415,0.03721,508219034.6,18252926.064956,57938
1657584000000,2022-07-12,ZILUSDT,0.03685,0.03772,0.03606,0.03618,273309412.3,10095933.843971,33539
1657497600000,2022-07-11,ZILUSDT,0.03932,0.03936,0.03649,0.03685,243871751.6,9246936.697272,34647
1657411200000,2022-07-10,ZILUSDT,0.04071,0.04072,0.03869,0.03933,237164989.3,9401437.998596,34922
1657324800000,2022-07-09,ZILUSDT,0.03983,0.0415,0.03982,0.04071,248558386.6,10115927.56953,37422
1657238400000,2022-07-08,ZILUSDT,0.04105,0.042,0.03892,0.03982,415836554.9,16774005.723071,62257
1657152000000,2022-07-07,ZILUSDT,0.03947,0.04193,0.03874,0.04103,423684885.9,17123363.816035,57998
1657065600000,2022-07-06,ZILUSDT,0.03904,0.03995,0.0385,0.03946,255192745.5,9977017.231765,41660
1656979200000,2022-07-05,ZILUSDT,0.03996,0.0414,0.03744,0.03902,445982864.0,17590674.2764,69373
1656892800000,2022-07-04,ZILUSDT,0.03868,0.04015,0.03716,0.03997,327181571.6,12668549.528605,51096
1656806400000,2022-07-03,ZILUSDT,0.03897,0.03935,0.03774,0.03868,223027476.2,8588233.076884,39245
1656720000000,2022-07-02,ZILUSDT,0.0408,0.04082,0.03796,0.03895,340809338.5,13271741.234063,57025
1656633600000,2022-07-01,ZILUSDT,0.03874,0.04161,0.03707,0.04078,881785627.7,34717813.675104,147748
1656547200000,2022-06-30,ZILUSDT,0.03972,0.0398,0.03514,0.03874,536493660.1,19908615.996376,95713
1656460800000,2022-06-29,ZILUSDT,0.04161,0.04227,0.03837,0.0397,458957124.7,18379303.589178,88846
1656374400000,2022-06-28,ZILUSDT,0.04492,0.04539,0.04096,0.04159,398346505.1,17216491.720692,79168
1656288000000,2022-06-27,ZILUSDT,0.04562,0.04779,0.04376,0.04491,365838820.1,16743578.374482,77773
1656201600000,2022-06-26,ZILUSDT,0.04867,0.05115,0.04541,0.04562,603247043.6,29282489.83907,120035
1656115200000,2022-06-25,ZILUSDT,0.04552,0.05128,0.04427,0.04869,873402537.5,41943391.842246,165928
1656028800000,2022-06-24,ZILUSDT,0.04164,0.04942,0.04147,0.04552,1338668080.8,62010159.649206,217534
1655942400000,2022-06-23,ZILUSDT,0.0387,0.04238,0.03862,0.04164,729787378.9,29652522.528876,105747
1655856000000,2022-06-22,ZILUSDT,0.0421,0.04212,0.03769,0.0387,1166429609.8,46759388.28951,178753
1655769600000,2022-06-21,ZILUSDT,0.03451,0.0455,0.03365,0.04209,2359808980.7,96596856.028604,336927
1655683200000,2022-06-20,ZILUSDT,0.03407,0.03512,0.03227,0.03453,573362111.3,19406883.171813,80004
1655596800000,2022-06-19,ZILUSDT,0.03195,0.03471,0.03056,0.03407,643491878.2,20919730.426981,91731
1655510400000,2022-06-18,ZILUSDT,0.03361,0.03411,0.02937,0.03196,584334834.2,18376850.359863,84228
1655424000000,2022-06-17,ZILUSDT,0.0326,0.03443,0.03221,0.03361,395805832.7,13272317.950085,50554
1655337600000,2022-06-16,ZILUSDT,0.03736,0.03789,0.03189,0.0326,558746209.6,19118191.968514,90903
1655251200000,2022-06-15,ZILUSDT,0.03415,0.03737,0.03012,0.03737,798230000.2,26294130.14043,130166
1655164800000,2022-06-14,ZILUSDT,0.0337,0.03547,0.03041,0.03417,781926390.9,26267818.794713,134313
1655078400000,2022-06-13,ZILUSDT,0.03718,0.03774,0.03091,0.0337,972426626.1,32383219.733922,163921
1654992000000,2022-06-12,ZILUSDT,0.0418,0.04243,0.03702,0.0372,502564014.8,19534236.275966,90611
1654905600000,2022-06-11,ZILUSDT,0.04556,0.04647,0.04068,0.04178,350487180.7,15122412.318024,68224
1654819200000,2022-06-10,ZILUSDT,0.04894,0.04907,0.04489,0.04559,295905468.8,13827119.4005,58786
1654732800000,2022-06-09,ZILUSDT,0.04904,0.0498,0.04836,0.04894,192715271.5,9461713.375209,37213
1654646400000,2022-06-08,ZILUSDT,0.04966,0.05034,0.04832,0.04902,266017752.3,13125574.052218,56442
1654560000000,2022-06-07,ZILUSDT,0.0517,0.05187,0.04785,0.04966,401983328.5,19873864.859644,80821
1654473600000,2022-06-06,ZILUSDT,0.05003,0.05391,0.04974,0.05171,496729485.4,25776371.699738,93344
1654387200000,2022-06-05,ZILUSDT,0.05025,0.05113,0.04917,0.05005,218406506.5,10885819.173211,42247
1654300800000,2022-06-04,ZILUSDT,0.04996,0.05063,0.04848,0.05024,197675311.5,9834425.734485,45234
1654214400000,2022-06-03,ZILUSDT,0.05158,0.05294,0.04847,0.04998,341157883.1,17105313.276416,69364
1654128000000,2022-06-02,ZILUSDT,0.04999,0.05224,0.049,0.05159,369440971.0,18631065.390407,87483
1654041600000,2022-06-01,ZILUSDT,0.05486,0.05626,0.04807,0.04998,734013683.5,38596848.194057,146804
1653955200000,2022-05-31,ZILUSDT,0.0551,0.06,0.05213,0.05487,1126886082.3,62560269.033023,219261
1653868800000,2022-05-30,ZILUSDT,0.04854,0.05593,0.04811,0.05512,698329630.1,36160916.128493,126930
1653782400000,2022-05-29,ZILUSDT,0.04781,0.04876,0.04646,0.04851,362383574.1,17255163.980888,58004
1653696000000,2022-05-28,ZILUSDT,0.04708,0.04838,0.04605,0.04779,374347674.2,17774417.20588,66219
1653609600000,2022-05-27,ZILUSDT,0.04804,0.04956,0.04564,0.04707,853853805.1,40549273.916852,160617
1653523200000,2022-05-26,ZILUSDT,0.05125,0.05289,0.0448,0.04805,944915456.6,46027846.553489,159274
1653436800000,2022-05-25,ZILUSDT,0.05254,0.05298,0.04974,0.05124,436339404.1,22350840.581908,77520
1653350400000,2022-05-24,ZILUSDT,0.0529,0.05393,0.04883,0.05252,717943903.6,37023740.399646,131204
1653264000000,2022-05-23,ZILUSDT,0.05785,0.05838,0.05132,0.05292,998099364.1,55749018.025792,240889
1653177600000,2022-05-22,ZILUSDT,0.05169,0.06276,0.05108,0.05786,1541702906.0,89151813.541443,360833
1653091200000,2022-05-21,ZILUSDT,0.05062,0.05327,0.04911,0.0517,531963128.5,27190914.3837,130314
1653004800000,2022-05-20,ZILUSDT,0.05055,0.05394,0.04857,0.05061,1007953785.1,51851260.067906,231964
1652918400000,2022-05-19,ZILUSDT,0.04805,0.05103,0.04595,0.05055,655796895.3,31926557.489362,147591
1652832000000,2022-05-18,ZILUSDT,0.053,0.05544,0.04751,0.04803,965254610.2,49841962.19813,207495
1652745600000,2022-05-17,ZILUSDT,0.05029,0.05388,0.0495,0.05302,962341943.1,50024033.947991,181421
1652659200000,2022-05-16,ZILUSDT,0.05491,0.05493,0.04878,0.05027,1112088634.4,56284216.337864,189371
1652572800000,2022-05-15,ZILUSDT,0.05277,0.05509,0.04867,0.05491,959262271.5,49538257.267951,191130
1652486400000,2022-05-14,ZILUSDT,0.05025,0.05479,0.04594,0.05276,1232474779.7,61887712.994483,234935
1652400000000,2022-05-13,ZILUSDT,0.04542,0.05686,0.0443,0.05026,1588876027.4,83070600.0428,269272
1652313600000,2022-05-12,ZILUSDT,0.05352,0.056,0.03999,0.04539,2133093521.1,98404144.022767,304470
1652227200000,2022-05-11,ZILUSDT,0.06878,0.07184,0.04876,0.05366,2889506653.8,173747434.135695,549359
1652140800000,2022-05-10,ZILUSDT,0.06248,0.07721,0.06018,0.0689,2236439835.8,154551739.583991,481709
1652054400000,2022-05-09,ZILUSDT,0.07721,0.08036,0.062,0.06247,1773379073.4,124774028.021443,382858
1651968000000,2022-05-08,ZILUSDT,0.07622,0.08041,0.07342,0.07718,1133303336.5,86796933.714599,261428
1651881600000,2022-05-07,ZILUSDT,0.08152,0.08454,0.07422,0.07624,1345340520.7,106695663.79917,361050
1651795200000,2022-05-06,ZILUSDT,0.07852,0.08583,0.071,0.08151,2082096210.4,160941051.63469,464993
1651708800000,2022-05-05,ZILUSDT,0.094,0.09855,0.076,0.07855,3783681215.5,330109311.545666,888647
1651622400000,2022-05-04,ZILUSDT,0.06796,0.095,0.06735,0.094,2169388777.6,174586385.034663,533310
1651536000000,2022-05-03,ZILUSDT,0.07008,0.07334,0.06663,0.06795,589376408.3,41216167.162836,131080
1651449600000,2022-05-02,ZILUSDT,0.07323,0.07513,0.06713,0.07006,603404365.3,42850549.585327,145278
1651363200000,2022-05-01,ZILUSDT,0.072,0.07468,0.06863,0.07322,1070475388.8,76892007.948537,221830
1651276800000,2022-04-30,ZILUSDT,0.08364,0.0881,0.06892,0.07201,1147128412.8,92230967.677268,262022
1651190400000,2022-04-29,ZILUSDT,0.0911,0.09286,0.08179,0.08367,654576701.6,56448848.507193,172041
1651104000000,2022-04-28,ZILUSDT,0.09409,0.0964,0.0892,0.09107,670640012.5,62095772.239225,180487
1651017600000,2022-04-27,ZILUSDT,0.09234,0.09724,0.0904,0.09408,593207570.8,55923673.007206,173077
1650931200000,2022-04-26,ZILUSDT,0.10347,0.10594,0.09001,0.09235,835229618.2,82008670.656483,242843
1650844800000,2022-04-25,ZILUSDT,0.10643,0.10663,0.09552,0.10348,920610092.3,92293312.882978,254163
1650758400000,2022-04-24,ZILUSDT,0.11055,0.11426,0.10454,0.1064,576481984.3,63040367.60173,183378
1650672000000,2022-04-23,ZILUSDT,0.11267,0.11326,0.10764,0.11054,531050815.1,58723046.501657,170838
1650585600000,2022-04-22,ZILUSDT,0.11551,0.1189,0.11024,0.11267,815882674.2,93229070.313998,238055
