Unix,Date,Symbol,Open,High,Low,Close,Volume WAVES,Volume USDT,tradecount
1639958400000,2021-12-20,WAVESUSDT,16.12,16.2,14.89,15.44,745816.82,11533536.9356,39660
1639872000000,2021-12-19,WAVESUSDT,17.28,17.34,16.04,16.11,698484.4,11700745.8886,38854
1639785600000,2021-12-18,WAVESUSDT,17.52,17.95,17.04,17.3,870162.86,15133225.0908,50276
1639699200000,2021-12-17,WAVESUSDT,18.68,20.12,17.36,17.52,3031230.13,56734890.4559,155757
1639612800000,2021-12-16,WAVESUSDT,17.12,19.12,16.74,18.65,1628517.92,29274694.835,91489
1639526400000,2021-12-15,WAVESUSDT,15.01,17.88,14.91,17.1,2084029.7,33875376.4243,109543
1639440000000,2021-12-14,WAVESUSDT,14.38,15.53,13.94,14.99,1525895.956,22613019.720405,70897
1639353600000,2021-12-13,WAVESUSDT,16.56,16.99,14.31,14.38,834259.26,12973410.75675,52926
1639267200000,2021-12-12,WAVESUSDT,16.05,16.9,15.51,16.55,662795.28,10671388.2767,48109
1639180800000,2021-12-11,WAVESUSDT,15.62,16.28,15.31,16.03,673339.0,10626928.2976,44034
1639094400000,2021-12-10,WAVESUSDT,17.05,17.53,15.54,15.62,1021790.89,16777252.505,58627
1639008000000,2021-12-09,WAVESUSDT,19.17,19.25,16.97,17.07,442103.92,7956931.2642,32121
1638921600000,2021-12-08,WAVESUSDT,19.19,19.31,18.18,19.17,398825.01,7533465.2688,33965
1638835200000,2021-12-07,WAVESUSDT,19.51,20.04,18.88,19.19,627216.37,12185295.9742,47475
1638748800000,2021-12-06,WAVESUSDT,19.21,21.62,18.05,19.51,2377308.88,47641609.7815,183771
1638662400000,2021-12-05,WAVESUSDT,18.34,19.99,17.44,19.22,1054548.89,19972740.3584,75835
1638576000000,2021-12-04,WAVESUSDT,21.25,21.3,15.0,18.33,1223115.738,21905351.336934,88948
1638489600000,2021-12-03,WAVESUSDT,21.24,21.57,19.93,21.27,679240.94,14195054.7429,50758
1638403200000,2021-12-02,WAVESUSDT,22.65,23.38,21.13,21.24,649192.14,14438207.7612,52665
1638316800000,2021-12-01,WAVESUSDT,21.37,22.75,21.21,22.67,338716.64,7498641.5702,33130
1638230400000,2021-11-30,WAVESUSDT,21.35,22.12,20.75,21.37,437891.33,9421855.9838,39054
1638144000000,2021-11-29,WAVESUSDT,20.43,21.57,20.08,21.35,343870.76,7141810.5985,24493
1638057600000,2021-11-28,WAVESUSDT,19.31,20.8,18.29,20.44,461356.78,8991979.4602,31022
1637971200000,2021-11-27,WAVESUSDT,19.69,20.36,19.06,19.32,237488.67,4698102.8303,17633
1637884800000,2021-11-26,WAVESUSDT,20.5,20.73,18.06,19.71,961768.822,18814716.237291,70802
1637798400000,2021-11-25,WAVESUSDT,20.22,20.96,19.92,20.5,334874.03,6844391.2234,27528
1637712000000,2021-11-24,WAVESUSDT,20.91,21.15,19.61,20.23,571908.01,11572812.2792,40553
1637625600000,2021-11-23,WAVESUSDT,20.91,21.34,20.5,20.92,409691.01,8565691.6137,25380
1637539200000,2021-11-22,WAVESUSDT,21.48,21.6,20.4,20.91,488592.06,10249726.7306,31905
1637452800000,2021-11-21,WAVESUSDT,22.09,22.12,21.23,21.46,316374.53,6813267.1121,22066
1637366400000,2021-11-20,WAVESUSDT,22.16,22.25,21.09,22.1,313013.99,6826244.8554,23380
1637280000000,2021-11-19,WAVESUSDT,21.7,22.3,20.54,22.17,448845.24,9661701.8423,31160
1637193600000,2021-11-18,WAVESUSDT,21.52,24.6,20.68,21.7,2085336.44,47829978.644,130390
1637107200000,2021-11-17,WAVESUSDT,21.54,21.73,20.59,21.52,495261.09,10461566.0505,30196
1637020800000,2021-11-16,WAVESUSDT,23.21,23.95,19.53,21.55,995225.086,21652760.55132,69199
1636934400000,2021-11-15,WAVESUSDT,23.39,23.96,23.1,23.2,499496.21,11701629.6677,30160
1636848000000,2021-11-14,WAVESUSDT,23.74,23.82,22.91,23.37,377925.3,8824578.8774,24101
1636761600000,2021-11-13,WAVESUSDT,23.36,23.96,23.21,23.74,356469.13,8401391.964,22948
1636675200000,2021-11-12,WAVESUSDT,24.25,24.3,22.93,23.36,406752.51,9595019.7853,31366
1636588800000,2021-11-11,WAVESUSDT,23.88,24.49,23.57,24.26,365317.17,8781620.044,28149
1636502400000,2021-11-10,WAVESUSDT,25.85,26.06,22.24,23.89,715429.53,17597777.1862,59254
1636416000000,2021-11-09,WAVESUSDT,25.52,26.42,25.23,25.85,687307.51,17726118.809,48990
1636329600000,2021-11-08,WAVESUSDT,25.4,25.74,24.93,25.51,430233.4,10873104.6025,27757
1636243200000,2021-11-07,WAVESUSDT,25.22,25.55,24.82,25.4,409221.41,10287567.1206,25387
1636156800000,2021-11-06,WAVESUSDT,25.37,25.69,24.49,25.21,357192.42,8964142.9021,27900
1636070400000,2021-11-05,WAVESUSDT,25.96,26.0,25.11,25.37,390139.43,9964492.9675,27675
1635984000000,2021-11-04,WAVESUSDT,26.24,26.52,25.16,25.95,508613.44,13133479.8364,40640
1635897600000,2021-11-03,WAVESUSDT,26.57,26.62,25.34,26.25,463720.81,12097963.7877,39535
1635811200000,2021-11-02,WAVESUSDT,26.47,26.66,26.04,26.56,550218.18,14512917.9029,42022
1635724800000,2021-11-01,WAVESUSDT,26.44,27.5,25.89,26.45,558956.38,14932413.4909,41200
1635638400000,2021-10-31,WAVESUSDT,26.75,26.79,25.79,26.44,503445.53,13260605.6366,37785
1635552000000,2021-10-30,WAVESUSDT,27.51,27.53,26.3,26.73,639550.82,17134772.266,41775
1635465600000,2021-10-29,WAVESUSDT,27.66,27.71,26.94,27.51,974531.65,26680127.0528,58269
1635379200000,2021-10-28,WAVESUSDT,28.48,29.19,27.4,27.66,831269.4,23458508.761,63589
1635292800000,2021-10-27,WAVESUSDT,28.67,32.54,24.25,28.44,2369920.27,68294259.7334,159707
1635206400000,2021-10-26,WAVESUSDT,28.57,29.39,28.0,28.66,491182.1,14098589.8531,35362
1635120000000,2021-10-25,WAVESUSDT,28.07,28.73,27.81,28.56,285170.45,8089382.7027,20099
1635033600000,2021-10-24,WAVESUSDT,28.34,29.23,27.11,28.06,371643.29,10483168.6468,31841
1634947200000,2021-10-23,WAVESUSDT,27.97,28.43,27.7,28.33,218564.68,6150605.8427,15605
1634860800000,2021-10-22,WAVESUSDT,27.9,30.73,27.29,27.95,445926.91,12641723.465,28638
1634774400000,2021-10-21,WAVESUSDT,29.29,29.82,27.79,27.91,362202.43,10445492.1104,27841
1634688000000,2021-10-20,WAVESUSDT,28.54,29.39,28.18,29.29,297502.52,8576289.4566,26322
1634601600000,2021-10-19,WAVESUSDT,28.19,29.53,27.9,28.55,355779.97,10213444.5352,25109
1634515200000,2021-10-18,WAVESUSDT,28.87,29.14,27.7,28.2,315496.16,8958478.2551,23544
1634428800000,2021-10-17,WAVESUSDT,29.26,30.4,27.82,28.85,550522.99,16055717.1689,37950
1634342400000,2021-10-16,WAVESUSDT,30.17,30.9,29.08,29.23,611684.12,18322294.5471,49148
1634256000000,2021-10-15,WAVESUSDT,32.31,33.24,27.37,30.2,753045.78,23276509.4436,63408
1634169600000,2021-10-14,WAVESUSDT,31.95,34.68,31.89,32.3,1019499.19,33756349.1485,90018
1634083200000,2021-10-13,WAVESUSDT,29.6,32.72,28.4,31.95,1362290.81,42082163.2947,105474
1633996800000,2021-10-12,WAVESUSDT,26.96,31.5,25.85,29.6,3445374.82,102019653.2121,246911
1633910400000,2021-10-11,WAVESUSDT,26.31,27.61,25.87,26.96,372280.74,9926926.049,32039
1633824000000,2021-10-10,WAVESUSDT,28.97,28.97,26.15,26.34,389354.37,10736996.1977,30356
1633737600000,2021-10-09,WAVESUSDT,27.25,28.96,27.04,28.95,471375.18,13092630.8175,35990
1633651200000,2021-10-08,WAVESUSDT,27.5,28.87,26.96,27.26,526646.34,14584208.1165,39221
1633564800000,2021-10-07,WAVESUSDT,27.18,28.15,26.88,27.49,342451.56,9459366.894,29597
1633478400000,2021-10-06,WAVESUSDT,27.58,29.12,25.9,27.17,608603.79,16678641.4463,45208
1633392000000,2021-10-05,WAVESUSDT,26.02,28.59,25.66,27.59,729078.61,20023088.7127,53717
1633305600000,2021-10-04,WAVESUSDT,27.08,27.13,25.37,25.98,435239.41,11397191.1106,33975
1633219200000,2021-10-03,WAVESUSDT,26.29,28.46,25.78,27.08,632839.19,17280246.9896,46570
1633132800000,2021-10-02,WAVESUSDT,26.14,27.18,25.81,26.3,407463.18,10778982.5522,32695
1633046400000,2021-10-01,WAVESUSDT,24.26,26.31,23.83,26.12,424890.69,10768236.6467,33668
1632960000000,2021-09-30,WAVESUSDT,23.17,24.26,23.07,24.24,298151.88,7093224.5621,22088
1632873600000,2021-09-29,WAVESUSDT,22.95,24.29,22.57,23.19,594707.4,13972800.5578,36146
1632787200000,2021-09-28,WAVESUSDT,22.73,25.9,22.48,22.95,1378400.69,33393530.3643,86337
1632700800000,2021-09-27,WAVESUSDT,23.63,24.68,22.71,22.74,694453.67,16582764.2154,48983
1632614400000,2021-09-26,WAVESUSDT,24.23,24.29,22.03,23.65,443856.46,10407530.0495,36034
1632528000000,2021-09-25,WAVESUSDT,25.55,25.62,23.68,24.23,524268.6,12844521.6079,34724
1632441600000,2021-09-24,WAVESUSDT,25.13,27.4,23.95,25.56,2538352.93,65656740.6472,165807
1632355200000,2021-09-23,WAVESUSDT,24.7,25.46,23.8,25.15,784912.34,19280388.009,40546
1632268800000,2021-09-22,WAVESUSDT,22.41,25.18,21.53,24.7,896733.54,21504839.1507,57893
1632182400000,2021-09-21,WAVESUSDT,23.03,25.04,20.84,22.37,1146374.33,26583394.60805,66919
1632096000000,2021-09-20,WAVESUSDT,27.41,27.46,22.5,23.02,964254.27,23500221.6346,57682
1632009600000,2021-09-19,WAVESUSDT,29.01,29.1,26.95,27.4,552690.9,15637049.6384,27995
1631923200000,2021-09-18,WAVESUSDT,28.85,29.8,28.32,29.01,312918.41,9134104.7222,19878
1631836800000,2021-09-17,WAVESUSDT,30.91,31.12,28.41,28.82,466653.53,13740199.9458,32814
1631750400000,2021-09-16,WAVESUSDT,30.46,33.74,29.49,30.94,1396317.37,44646207.5602,126078
1631664000000,2021-09-15,WAVESUSDT,29.84,30.79,28.72,30.46,597246.98,17726703.1203,38287
1631577600000,2021-09-14,WAVESUSDT,29.97,30.12,28.73,29.84,634140.4,18654815.4584,44167
1631491200000,2021-09-13,WAVESUSDT,32.05,34.9,27.91,29.98,1599493.05,50109723.254486,108578
1631404800000,2021-09-12,WAVESUSDT,30.54,32.92,29.45,32.06,890341.47,28055009.3998,65824
1631318400000,2021-09-11,WAVESUSDT,29.14,33.71,29.0,30.54,1371766.54,43788708.7086,109968
1631232000000,2021-09-10,WAVESUSDT,31.22,32.57,27.93,29.14,1305471.21,39143022.4711,87198
1631145600000,2021-09-09,WAVESUSDT,27.51,34.81,27.0,31.26,4197358.086,133046245.04459,258442
1631059200000,2021-09-08,WAVESUSDT,27.24,29.0,24.09,27.5,2014958.52,54657316.5189,134056
1630972800000,2021-09-07,WAVESUSDT,29.22,30.23,21.11,27.27,2671936.783,70978946.890898,170454
1630886400000,2021-09-06,WAVESUSDT,29.47,30.08,28.01,29.23,653449.84,19109355.9123,40898
1630800000000,2021-09-05,WAVESUSDT,30.53,30.63,29.0,29.49,1153970.57,34065214.6469,55090
1630713600000,2021-09-04,WAVESUSDT,30.76,31.18,29.86,30.53,587053.94,17913206.0315,43041
1630627200000,2021-09-03,WAVESUSDT,29.67,31.76,29.67,30.76,790905.588,24201210.015927,66553
1630540800000,2021-09-02,WAVESUSDT,29.06,30.85,28.13,29.72,1027579.92,30516010.2052,82236
1630454400000,2021-09-01,WAVESUSDT,28.16,30.94,27.19,29.07,1125491.963,32868824.823515,82190
1630368000000,2021-08-31,WAVESUSDT,26.57,29.32,25.38,28.13,1512990.414,41389214.569265,81462
1630281600000,2021-08-30,WAVESUSDT,24.79,29.09,24.72,26.54,2961312.722,80593343.707751,157127
1630195200000,2021-08-29,WAVESUSDT,25.34,25.47,24.27,24.8,399174.69,9930382.8144,24638
1630108800000,2021-08-28,WAVESUSDT,24.65,26.82,24.43,25.31,811460.965,20726676.221517,52247
1630022400000,2021-08-27,WAVESUSDT,23.01,24.92,22.31,24.65,417647.752,9755726.266496,26546
1629936000000,2021-08-26,WAVESUSDT,24.288,25.387,22.77,22.99,896651.544,21496828.523761,52035
1629849600000,2021-08-25,WAVESUSDT,23.654,24.466,22.754,24.268,447887.36,10635807.670836,26839
1629763200000,2021-08-24,WAVESUSDT,25.998,26.019,23.252,23.651,574686.918,14152549.328422,38963
1629676800000,2021-08-23,WAVESUSDT,26.022,26.486,25.319,26.007,671295.403,17320342.760669,46473
1629590400000,2021-08-22,WAVESUSDT,24.92,27.556,24.784,26.022,1421518.766,37221468.439476,96243
1629504000000,2021-08-21,WAVESUSDT,24.483,26.955,23.913,24.909,968568.821,24385329.051774,70781
1629417600000,2021-08-20,WAVESUSDT,23.876,25.45,23.458,24.498,738115.808,17976201.716583,52546
1629331200000,2021-08-19,WAVESUSDT,23.334,23.949,22.359,23.869,639845.52,14747834.210414,38015
1629244800000,2021-08-18,WAVESUSDT,22.22,24.8,21.152,23.343,1453122.692,33924039.203024,82480
1629158400000,2021-08-17,WAVESUSDT,23.435,25.254,21.831,22.204,1428415.986,34227319.332048,88813
1629072000000,2021-08-16,WAVESUSDT,24.905,25.009,23.0,23.452,822908.542,19898582.044177,62205
1628985600000,2021-08-15,WAVESUSDT,26.442,27.3,24.02,24.905,1399370.779,35030063.640915,88650
1628899200000,2021-08-14,WAVESUSDT,20.692,27.45,20.213,26.469,6835941.536,172168051.026963,381331
1628812800000,2021-08-13,WAVESUSDT,19.842,21.319,19.263,20.691,1219723.699,24836948.005204,67965
1628726400000,2021-08-12,WAVESUSDT,18.587,19.963,17.682,19.844,1489249.531,27966012.269447,70582
1628640000000,2021-08-11,WAVESUSDT,17.582,19.693,17.332,18.579,1346044.484,25257745.568602,73086
1628553600000,2021-08-10,WAVESUSDT,17.266,17.837,16.919,17.585,573698.524,9990351.176067,32231
1628467200000,2021-08-09,WAVESUSDT,16.251,17.949,15.873,17.266,797713.558,13551054.201568,37244
1628380800000,2021-08-08,WAVESUSDT,17.358,17.587,16.103,16.248,559047.578,9389677.760517,27280
1628294400000,2021-08-07,WAVESUSDT,16.651,17.411,16.424,17.348,789938.799,13442818.999014,37060
1628208000000,2021-08-06,WAVESUSDT,16.364,16.814,16.001,16.654,721728.958,11846840.419724,29335
1628121600000,2021-08-05,WAVESUSDT,16.266,16.668,15.58,16.365,671413.842,10799439.368327,31028
1628035200000,2021-08-04,WAVESUSDT,16.089,16.343,15.51,16.277,402016.316,6421059.623693,19684
1627948800000,2021-08-03,WAVESUSDT,16.114,16.597,15.48,16.069,696831.557,11113462.138925,32222
1627862400000,2021-08-02,WAVESUSDT,15.775,16.175,15.515,16.115,494228.219,7848906.077147,23298
1627776000000,2021-08-01,WAVESUSDT,16.587,16.96,15.534,15.775,735456.116,12087319.270656,35339
1627689600000,2021-07-31,WAVESUSDT,16.247,16.709,15.906,16.587,577198.367,9428519.846079,30513
1627603200000,2021-07-30,WAVESUSDT,15.741,17.24,15.465,16.261,1646248.416,26764079.273669,74746
1627516800000,2021-07-29,WAVESUSDT,15.632,15.975,15.215,15.738,613337.92,9539581.967524,27165
1627430400000,2021-07-28,WAVESUSDT,15.059,17.068,14.698,15.63,2555267.742,41002714.522444,105033
1627344000000,2021-07-27,WAVESUSDT,14.969,15.154,14.306,15.061,785706.954,11611036.417639,35158
1627257600000,2021-07-26,WAVESUSDT,15.403,16.413,14.868,14.97,1494552.588,23518252.934726,71878
1627171200000,2021-07-25,WAVESUSDT,14.984,16.006,14.533,15.406,1320386.464,20254466.292239,55013
1627084800000,2021-07-24,WAVESUSDT,14.348,16.225,14.181,14.973,1893333.73,29081774.543125,83829
1626998400000,2021-07-23,WAVESUSDT,14.106,14.576,13.759,14.348,747483.786,10589632.984118,34513
1626912000000,2021-07-22,WAVESUSDT,12.753,14.988,12.6,14.104,2895945.984,41031876.793395,144267
1626825600000,2021-07-21,WAVESUSDT,11.881,12.93,11.66,12.752,675941.198,8416067.03499,26065
1626739200000,2021-07-20,WAVESUSDT,12.84,13.008,11.651,11.871,1000465.158,12108923.762852,34879
1626652800000,2021-07-19,WAVESUSDT,13.157,13.663,12.762,12.832,1076282.783,14182879.342116,38547
1626566400000,2021-07-18,WAVESUSDT,13.17,13.69,12.796,13.166,502435.285,6636758.556434,19518
1626480000000,2021-07-17,WAVESUSDT,13.44,13.44,12.662,13.168,613243.513,8002096.305999,21875
1626393600000,2021-07-16,WAVESUSDT,13.086,14.25,12.721,13.447,2000206.371,27093053.233052,76604
1626307200000,2021-07-15,WAVESUSDT,13.589,14.295,12.792,13.086,998571.132,13374448.618313,32828
1626220800000,2021-07-14,WAVESUSDT,13.528,13.951,12.828,13.594,621768.127,8311347.661083,25026
1626134400000,2021-07-13,WAVESUSDT,13.929,14.033,13.348,13.533,365073.779,4998649.402449,15330
1626048000000,2021-07-12,WAVESUSDT,14.31,14.46,13.654,13.932,559227.502,7870499.665908,21050
1625961600000,2021-07-11,WAVESUSDT,14.19,14.48,13.83,14.31,1328796.429,18734506.258963,37249
1625875200000,2021-07-10,WAVESUSDT,14.994,15.265,13.95,14.189,1572734.256,22554560.400265,42511
1625788800000,2021-07-09,WAVESUSDT,14.805,15.164,14.162,15.0,668956.133,9819170.833485,29691
1625702400000,2021-07-08,WAVESUSDT,16.551,16.612,14.621,14.806,796874.492,12314928.294564,37423
1625616000000,2021-07-07,WAVESUSDT,16.182,17.373,16.093,16.542,1090025.34,18181350.627725,44507
1625529600000,2021-07-06,WAVESUSDT,15.973,16.8,15.929,16.191,709663.249,11592144.455687,33331
1625443200000,2021-07-05,WAVESUSDT,16.895,17.203,15.72,15.974,1084651.862,17765792.715948,43678
1625356800000,2021-07-04,WAVESUSDT,16.185,17.88,15.618,16.891,1717052.643,28973928.454017,73763
1625270400000,2021-07-03,WAVESUSDT,16.084,16.5,15.793,16.188,417003.027,6755749.417881,22820
1625184000000,2021-07-02,WAVESUSDT,15.812,16.279,15.165,16.086,942152.745,14956864.247593,42144
1625097600000,2021-07-01,WAVESUSDT,16.322,16.354,14.94,15.821,1946676.737,30217283.686378,77649
1625011200000,2021-06-30,WAVESUSDT,15.392,17.77,15.041,16.329,4428427.798,73330362.010896,207405
1624924800000,2021-06-29,WAVESUSDT,14.146,15.883,14.058,15.413,1257949.155,18866277.872539,56387
1624838400000,2021-06-28,WAVESUSDT,13.867,14.298,13.539,14.142,1067350.637,14848531.574831,43082
1624752000000,2021-06-27,WAVESUSDT,13.58,13.916,13.133,13.867,841014.876,11320896.557689,36716
1624665600000,2021-06-26,WAVESUSDT,12.968,13.895,12.806,13.579,2033681.631,27199243.468136,76453
1624579200000,2021-06-25,WAVESUSDT,13.543,14.45,12.439,12.973,4315275.209,57671440.771081,141153
1624492800000,2021-06-24,WAVESUSDT,13.109,13.596,12.423,13.535,2137382.93,27627096.455986,74563
1624406400000,2021-06-23,WAVESUSDT,12.543,13.729,11.858,13.109,2809287.326,36554681.015003,97083
1624320000000,2021-06-22,WAVESUSDT,13.966,14.596,11.418,12.544,3743927.151,48243843.689261,139578
1624233600000,2021-06-21,WAVESUSDT,17.85,17.95,13.739,13.972,2337434.996,37509205.041955,114128
1624147200000,2021-06-20,WAVESUSDT,15.834,18.42,15.638,17.904,3442823.071,59641439.406358,160204
1624060800000,2021-06-19,WAVESUSDT,16.432,16.679,15.471,15.839,984888.511,15875414.853253,39870
1623974400000,2021-06-18,WAVESUSDT,18.35,18.371,15.728,16.448,2042118.165,34878420.409069,84993
1623888000000,2021-06-17,WAVESUSDT,16.925,18.978,16.762,18.35,2835255.247,51756051.043039,146257
1623801600000,2021-06-16,WAVESUSDT,16.58,17.583,16.065,16.936,2665654.184,44893482.921771,113717
1623715200000,2021-06-15,WAVESUSDT,15.666,16.88,15.383,16.579,1744720.842,28219998.290512,71919
1623628800000,2021-06-14,WAVESUSDT,15.179,16.288,14.842,15.666,2121982.391,33071611.130388,80816
1623542400000,2021-06-13,WAVESUSDT,14.636,15.389,14.085,15.177,1421506.944,20859105.171114,52087
1623456000000,2021-06-12,WAVESUSDT,14.075,15.495,13.25,14.629,3240947.098,46995580.54942,129306
1623369600000,2021-06-11,WAVESUSDT,14.037,15.455,13.633,14.075,2145427.056,31095448.473637,76418
1623283200000,2021-06-10,WAVESUSDT,14.591,14.665,13.762,14.028,1170636.64,16609091.081701,35898
1623196800000,2021-06-09,WAVESUSDT,14.419,14.623,13.431,14.592,1823879.742,25763142.878704,57755
1623110400000,2021-06-08,WAVESUSDT,14.195,14.58,12.82,14.418,3121733.322,42792917.50946,93737
1623024000000,2021-06-07,WAVESUSDT,16.293,16.81,13.973,14.208,2738101.683,42137332.08665,99055
1622937600000,2021-06-06,WAVESUSDT,14.119,16.771,13.929,16.297,6015085.665,94367472.956907,222007
1622851200000,2021-06-05,WAVESUSDT,13.883,15.68,13.61,14.13,2911833.085,42528101.424945,100475
1622764800000,2021-06-04,WAVESUSDT,15.327,15.343,13.081,13.875,2034935.988,28379970.121903,85441
1622678400000,2021-06-03,WAVESUSDT,14.747,15.71,14.184,15.325,2546631.083,38462497.018326,109847
1622592000000,2021-06-02,WAVESUSDT,13.215,15.49,12.822,14.747,3839143.031,54687462.630052,167110
1622505600000,2021-06-01,WAVESUSDT,13.844,13.928,12.655,13.221,1802803.121,23676790.282582,68941
1622419200000,2021-05-31,WAVESUSDT,13.304,13.982,12.124,13.842,2323046.744,29988111.3208,81100
1622332800000,2021-05-30,WAVESUSDT,13.126,13.551,12.0,13.325,2230440.187,28514220.741562,79094
1622246400000,2021-05-29,WAVESUSDT,14.044,14.399,12.3,13.105,1807545.794,23842595.230449,70186
1622160000000,2021-05-28,WAVESUSDT,16.539,16.541,13.405,14.031,2522436.942,36380140.719877,94782
1622073600000,2021-05-27,WAVESUSDT,17.444,17.477,15.458,16.512,2083121.105,34054298.378206,82549
1621987200000,2021-05-26,WAVESUSDT,16.153,17.45,15.026,17.45,4612278.077,74611693.397536,179979
1621900800000,2021-05-25,WAVESUSDT,17.463,17.959,13.842,16.14,7037370.777,107291706.527496,235656
1621814400000,2021-05-24,WAVESUSDT,14.742,17.7,14.01,17.461,3721397.595,59959591.181716,148568
1621728000000,2021-05-23,WAVESUSDT,18.0,19.239,11.688,14.737,3467259.971,50922250.108141,136584
1621641600000,2021-05-22,WAVESUSDT,20.699,20.768,17.201,17.991,1884150.308,35170351.102193,93520
1621555200000,2021-05-21,WAVESUSDT,24.332,26.8,17.819,20.726,2257127.682,49881304.655983,142150
1621468800000,2021-05-20,WAVESUSDT,18.194,28.398,18.175,24.327,5320550.843,131162816.958094,379247
1621382400000,2021-05-19,WAVESUSDT,27.635,28.02,13.82,18.148,2761488.35,58245607.128612,161843
1621296000000,2021-05-18,WAVESUSDT,27.054,29.229,26.67,27.64,795564.343,22155017.018088,65870
1621209600000,2021-05-17,WAVESUSDT,30.446,30.45,26.167,27.001,1117808.889,31175588.586195,96504
1621123200000,2021-05-16,WAVESUSDT,31.178,33.58,28.589,30.456,915306.818,28688792.982177,87723
1621036800000,2021-05-15,WAVESUSDT,33.393,35.516,30.839,31.189,1585211.888,52250867.511591,139671
1620950400000,2021-05-14,WAVESUSDT,31.873,34.416,30.631,33.414,1071559.793,35059471.676137,116458
1620864000000,2021-05-13,WAVESUSDT,31.669,37.5,29.328,31.874,1834457.938,58459681.672063,190035
1620777600000,2021-05-12,WAVESUSDT,33.172,38.8,30.8,31.664,4243514.909,150818350.174459,392454
1620691200000,2021-05-11,WAVESUSDT,30.809,36.689,29.171,33.172,3232941.629,107108804.250735,281962
1620604800000,2021-05-10,WAVESUSDT,31.618,38.19,27.15,30.851,4169731.336,141569340.731199,367390
1620518400000,2021-05-09,WAVESUSDT,32.39,32.72,29.625,31.619,2067712.315,64494459.831121,172272
1620432000000,2021-05-08,WAVESUSDT,32.439,35.815,31.464,32.391,1536239.545,51396518.197809,149663
1620345600000,2021-05-07,WAVESUSDT,34.201,35.49,31.558,32.447,2157759.117,72179106.781372,198952
1620259200000,2021-05-06,WAVESUSDT,35.932,40.9,32.829,34.215,4844742.773,174520650.299999,423393
1620172800000,2021-05-05,WAVESUSDT,35.176,39.142,33.855,35.932,4951209.649,179076769.380788,377286
1620086400000,2021-05-04,WAVESUSDT,32.661,41.862,30.075,35.175,12406118.56,458108435.06647104,849887
1620000000000,2021-05-03,WAVESUSDT,23.778,37.576,23.688,32.632,11842040.04,382834170.38577294,793450
1619913600000,2021-05-02,WAVESUSDT,22.512,24.84,21.117,23.805,2288908.945,53888940.3856,195629
1619827200000,2021-05-01,WAVESUSDT,23.261,23.56,21.95,22.495,1137276.896,25834068.97749,100189
1619740800000,2021-04-30,WAVESUSDT,23.001,24.615,21.452,23.261,3612371.048,81515327.200786,244175
1619654400000,2021-04-29,WAVESUSDT,19.02,23.731,17.975,23.015,5718591.317,123142679.171627,353104
1619568000000,2021-04-28,WAVESUSDT,20.65,21.583,18.245,18.999,2622205.592,50829253.492285,186741
1619481600000,2021-04-27,WAVESUSDT,18.524,21.639,17.907,20.639,7123523.409,144982923.6383082,356644
1619395200000,2021-04-26,WAVESUSDT,12.928,20.011,12.801,18.523,9304773.304,164422403.0411198,514535
1619308800000,2021-04-25,WAVESUSDT,13.1802,14.117,12.326,12.936,947137.424,12597466.796336,57385
1619222400000,2021-04-24,WAVESUSDT,14.6017,14.6311,13.05,13.1594,1817934.62,25035126.104907,89667
1619136000000,2021-04-23,WAVESUSDT,12.6928,15.8294,11.05,14.6013,6073081.18,81870549.245073,284267
1619049600000,2021-04-22,WAVESUSDT,14.4622,14.8211,12.5843,12.6958,2209639.94,30650290.115691,93503
1618963200000,2021-04-21,WAVESUSDT,13.5195,16.09,13.2013,14.4456,5513499.86,82593554.202297,220879
1618876800000,2021-04-20,WAVESUSDT,12.3738,14.22,11.2296,13.524,2788919.45,36259027.007533,118027
1618790400000,2021-04-19,WAVESUSDT,13.5997,14.0422,12.1537,12.3721,1234845.53,16281236.099612,57608
1618704000000,2021-04-18,WAVESUSDT,15.5916,15.6992,11.6713,13.5951,2364723.97,31265445.394693,120286
1618617600000,2021-04-17,WAVESUSDT,16.4538,16.6757,15.462,15.5916,1225320.34,19717786.920616,62764
1618531200000,2021-04-16,WAVESUSDT,15.9625,17.0626,15.3041,16.4725,2579925.16,41529362.928812,139244
1618444800000,2021-04-15,WAVESUSDT,15.2119,17.1855,14.9152,15.9422,2910934.95,46932726.611283,127428
1618358400000,2021-04-14,WAVESUSDT,15.8054,15.93,14.5302,15.2118,1369971.77,20842927.617416,64759
1618272000000,2021-04-13,WAVESUSDT,15.1713,16.15,15.1052,15.8069,1666753.72,25895362.536526,76639
1618185600000,2021-04-12,WAVESUSDT,15.6113,16.0348,14.6965,15.1712,1551057.3,23865606.981323,72769
1618099200000,2021-04-11,WAVESUSDT,16.3343,16.4,15.2214,15.608,2477754.79,38776087.80104,107961
1618012800000,2021-04-10,WAVESUSDT,16.7767,18.1755,15.9637,16.3286,5104260.12,87389557.658604,203601
1617926400000,2021-04-09,WAVESUSDT,13.7129,20.35,13.6027,16.7768,17305264.58,304224736.265666,619695
1617840000000,2021-04-08,WAVESUSDT,12.0871,13.964,12.007,13.7169,1760954.43,23089216.813346,79489
1617753600000,2021-04-07,WAVESUSDT,13.3907,14.3385,11.94,12.0935,3332632.86,43880071.093337,136392
1617667200000,2021-04-06,WAVESUSDT,12.7746,13.58,12.05,13.3887,2180082.6,28257119.668911,94490
