Unix,Date,Symbol,Open,High,Low,Close,Volume HOT,Volume USDT,tradecount
1660694400000,2022-08-17,HOTUSDT,0.002647,0.002733,0.002443,0.002473,2451390817.0,6330714.658764,34423
1660608000000,2022-08-16,HOTUSDT,0.002728,0.00279,0.00262,0.002651,2570138487.0,6917408.528957,38654
1660521600000,2022-08-15,HOTUSDT,0.002621,0.002924,0.002606,0.002727,6825079297.0,18624471.299825,100833
1660435200000,2022-08-14,HOTUSDT,0.002591,0.002708,0.00255,0.00262,2151034094.0,5675182.012892,34967
1660348800000,2022-08-13,HOTUSDT,0.00261,0.002652,0.002567,0.00259,1156961715.0,3017737.76104,18480
1660262400000,2022-08-12,HOTUSDT,0.002562,0.002616,0.002517,0.002609,1261705392.0,3248192.719076,18455
1660176000000,2022-08-11,HOTUSDT,0.002604,0.002641,0.002548,0.002562,1389914866.0,3625035.073329,20599
1660089600000,2022-08-10,HOTUSDT,0.002471,0.002645,0.002398,0.002604,2117882285.0,5385656.063985,28824
1660003200000,2022-08-09,HOTUSDT,0.002654,0.002708,0.002364,0.002472,2645875851.0,6711905.788732,35914
1659916800000,2022-08-08,HOTUSDT,0.002631,0.002718,0.00261,0.002656,2074318083.0,5557502.904216,26386
1659830400000,2022-08-07,HOTUSDT,0.002594,0.002783,0.002527,0.002632,2717468465.0,7158409.777934,34120
1659744000000,2022-08-06,HOTUSDT,0.002868,0.002873,0.002582,0.002594,4615738707.0,12456863.614033,59620
1659657600000,2022-08-05,HOTUSDT,0.002357,0.002923,0.002342,0.002869,11620130660.0,31099476.610578,149788
1659571200000,2022-08-04,HOTUSDT,0.002441,0.00254,0.002302,0.002357,5229659987.0,12530418.672518,53503
1659484800000,2022-08-03,HOTUSDT,0.002253,0.0025,0.002186,0.002443,5431252323.0,12916039.226975,62884
1659398400000,2022-08-02,HOTUSDT,0.002356,0.002393,0.002216,0.002252,2931693467.0,6651224.964954,33286
1659312000000,2022-08-01,HOTUSDT,0.002254,0.002396,0.002247,0.002355,2946891339.0,6786969.932951,31729
1659225600000,2022-07-31,HOTUSDT,0.002233,0.002412,0.002214,0.002254,3693048538.0,8547511.447846,39899
1659139200000,2022-07-30,HOTUSDT,0.002197,0.002376,0.002189,0.002232,3435896559.0,7883310.161789,43839
1659052800000,2022-07-29,HOTUSDT,0.002189,0.002259,0.002126,0.002196,2224243567.0,4883171.390129,28435
1658966400000,2022-07-28,HOTUSDT,0.002105,0.002258,0.00203,0.002189,2748994102.0,5874819.840218,29084
1658880000000,2022-07-27,HOTUSDT,0.002011,0.002107,0.001963,0.002104,2299181034.0,4676320.404215,23706
1658793600000,2022-07-26,HOTUSDT,0.001965,0.002015,0.001923,0.00201,1509248548.0,2952747.376124,14850
1658707200000,2022-07-25,HOTUSDT,0.002109,0.002113,0.001959,0.001965,1858573092.0,3801406.979981,18316
1658620800000,2022-07-24,HOTUSDT,0.002118,0.00216,0.002097,0.002107,1082274166.0,2301290.240665,11770
1658534400000,2022-07-23,HOTUSDT,0.002093,0.002152,0.002052,0.002117,1456855669.0,3055838.943988,15403
1658448000000,2022-07-22,HOTUSDT,0.002164,0.002265,0.002084,0.002093,2184709634.0,4753492.754366,22921
1658361600000,2022-07-21,HOTUSDT,0.002122,0.002186,0.002053,0.002165,2875010459.0,6105534.978517,28294
1658275200000,2022-07-20,HOTUSDT,0.002291,0.002399,0.00209,0.00212,3856592267.0,8700925.000499,42901
1658188800000,2022-07-19,HOTUSDT,0.002181,0.002365,0.002134,0.002292,5171157857.0,11697444.078555,50980
1658102400000,2022-07-18,HOTUSDT,0.00205,0.002202,0.002045,0.002181,3583610594.0,7697220.803183,34896
1658016000000,2022-07-17,HOTUSDT,0.002043,0.0022,0.002013,0.002048,4200492604.0,8796640.542187,33445
1657929600000,2022-07-16,HOTUSDT,0.001997,0.002065,0.001968,0.002043,1457897858.0,2944959.059674,15170
1657843200000,2022-07-15,HOTUSDT,0.002004,0.002047,0.001975,0.001997,1729982619.0,3478976.240306,16819
1657756800000,2022-07-14,HOTUSDT,0.001955,0.00215,0.001901,0.002004,2289038692.0,4510488.271175,20256
1657670400000,2022-07-13,HOTUSDT,0.001899,0.001967,0.001834,0.001955,2178689347.0,4153077.945259,20340
1657584000000,2022-07-12,HOTUSDT,0.00193,0.001966,0.001895,0.001899,1429571319.0,2769315.936181,12121
1657497600000,2022-07-11,HOTUSDT,0.002055,0.002057,0.001917,0.001931,1536217137.0,3064971.683494,14769
1657411200000,2022-07-10,HOTUSDT,0.002171,0.002171,0.002043,0.002056,1414108201.0,2963753.073752,14466
1657324800000,2022-07-09,HOTUSDT,0.002115,0.002195,0.00211,0.002171,1470631119.0,3172809.367915,14001
1657238400000,2022-07-08,HOTUSDT,0.002163,0.002234,0.002075,0.002115,2055561779.0,4393588.998814,20291
1657152000000,2022-07-07,HOTUSDT,0.0021,0.002293,0.002075,0.002163,2461429257.0,5241938.827745,21418
1657065600000,2022-07-06,HOTUSDT,0.002085,0.002125,0.002059,0.002099,1846049722.0,3865842.370992,17016
1656979200000,2022-07-05,HOTUSDT,0.002162,0.002181,0.002017,0.002086,2413535305.0,5059762.834323,22967
1656892800000,2022-07-04,HOTUSDT,0.002062,0.002265,0.002018,0.002161,2177607272.0,4586424.538955,21101
1656806400000,2022-07-03,HOTUSDT,0.002047,0.002085,0.002006,0.002062,1468147686.0,3001660.604795,14175
1656720000000,2022-07-02,HOTUSDT,0.00204,0.002073,0.001992,0.002046,1220387758.0,2486430.234917,11624
1656633600000,2022-07-01,HOTUSDT,0.002104,0.002169,0.002022,0.002039,2230076391.0,4647100.787698,23684
1656547200000,2022-06-30,HOTUSDT,0.00218,0.002186,0.001975,0.002106,2568098739.0,5260912.705178,27380
1656460800000,2022-06-29,HOTUSDT,0.002204,0.002234,0.00214,0.00218,1725956498.0,3777678.450104,20281
1656374400000,2022-06-28,HOTUSDT,0.002279,0.002361,0.002175,0.002205,2511592164.0,5707060.464483,25476
1656288000000,2022-06-27,HOTUSDT,0.002256,0.002367,0.00225,0.002279,2031625856.0,4668731.650086,21166
1656201600000,2022-06-26,HOTUSDT,0.002398,0.002484,0.002245,0.002257,2237293420.0,5310644.038361,24863
1656115200000,2022-06-25,HOTUSDT,0.002335,0.002415,0.002268,0.002398,2107353080.0,4932204.577561,21985
1656028800000,2022-06-24,HOTUSDT,0.002261,0.002383,0.002239,0.002334,2185834595.0,5026268.936737,23416
1655942400000,2022-06-23,HOTUSDT,0.00209,0.002283,0.002069,0.00226,2198121772.0,4838159.831947,22682
1655856000000,2022-06-22,HOTUSDT,0.002267,0.002269,0.002083,0.002089,2573998009.0,5546542.147796,26008
1655769600000,2022-06-21,HOTUSDT,0.002085,0.00246,0.002054,0.002267,5121387595.0,11629282.287504,55244
1655683200000,2022-06-20,HOTUSDT,0.002036,0.002162,0.001957,0.002082,3005925782.0,6204217.716937,29651
1655596800000,2022-06-19,HOTUSDT,0.001918,0.002071,0.001852,0.002036,2852280351.0,5586490.141218,26148
1655510400000,2022-06-18,HOTUSDT,0.002053,0.002086,0.001801,0.001919,2647272832.0,5111957.649845,27387
1655424000000,2022-06-17,HOTUSDT,0.001993,0.002084,0.001973,0.002054,1372183389.0,2808046.63109,13973
1655337600000,2022-06-16,HOTUSDT,0.002178,0.00221,0.00195,0.001994,2731232991.0,5655319.150079,29792
1655251200000,2022-06-15,HOTUSDT,0.002061,0.002179,0.001888,0.002179,4300566033.0,8612981.338819,48337
1655164800000,2022-06-14,HOTUSDT,0.002022,0.002127,0.00189,0.002061,3645977631.0,7491716.278541,42712
1655078400000,2022-06-13,HOTUSDT,0.002062,0.002343,0.001868,0.002021,6975696910.0,14145232.370138,76581
1654992000000,2022-06-12,HOTUSDT,0.002204,0.002244,0.002022,0.002063,2941334122.0,6265551.014867,31009
1654905600000,2022-06-11,HOTUSDT,0.002319,0.002387,0.002135,0.002203,2208213601.0,4965145.018126,25294
1654819200000,2022-06-10,HOTUSDT,0.002472,0.00248,0.002287,0.002319,2589148316.0,6172271.052195,29709
1654732800000,2022-06-09,HOTUSDT,0.002495,0.002554,0.002458,0.002473,1960173852.0,4901598.86502,22332
1654646400000,2022-06-08,HOTUSDT,0.002552,0.002621,0.002489,0.002494,2331031422.0,5906264.189579,28024
1654560000000,2022-06-07,HOTUSDT,0.002688,0.00269,0.002492,0.00255,2643440237.0,6817152.635457,35074
1654473600000,2022-06-06,HOTUSDT,0.002639,0.002792,0.002593,0.002688,2745284534.0,7415601.111416,32558
1654387200000,2022-06-05,HOTUSDT,0.002641,0.00268,0.002568,0.002638,1300845824.0,3412679.040161,17537
1654300800000,2022-06-04,HOTUSDT,0.002587,0.002667,0.00252,0.00264,1742807994.0,4552382.81478,21976
1654214400000,2022-06-03,HOTUSDT,0.002732,0.002766,0.002512,0.002584,2928063750.0,7630918.444585,36354
1654128000000,2022-06-02,HOTUSDT,0.002501,0.002778,0.002488,0.00273,4267732122.0,11213475.415387,50871
1654041600000,2022-06-01,HOTUSDT,0.002964,0.003012,0.00244,0.002502,6514473471.0,17600387.350497,84548
1653955200000,2022-05-31,HOTUSDT,0.002624,0.0032,0.002515,0.002963,10111441861.0,29051957.418452,132505
1653868800000,2022-05-30,HOTUSDT,0.002416,0.002635,0.002393,0.002624,2671400099.0,6773603.902979,35678
1653782400000,2022-05-29,HOTUSDT,0.002339,0.002426,0.002309,0.002415,2016315360.0,4775326.903103,21458
1653696000000,2022-05-28,HOTUSDT,0.002291,0.002373,0.002258,0.002338,1820639012.0,4237406.591317,19795
1653609600000,2022-05-27,HOTUSDT,0.002339,0.002413,0.002248,0.002292,2777296984.0,6475414.496439,32150
1653523200000,2022-05-26,HOTUSDT,0.002518,0.002567,0.002286,0.002339,3692389729.0,8888039.482443,39521
1653436800000,2022-05-25,HOTUSDT,0.002606,0.002648,0.002492,0.002518,2697256730.0,6860749.296635,28388
1653350400000,2022-05-24,HOTUSDT,0.002544,0.002655,0.00244,0.002606,2893016886.0,7379986.412616,34300
1653264000000,2022-05-23,HOTUSDT,0.002625,0.002741,0.002497,0.002541,3674815839.0,9742896.775696,42632
1653177600000,2022-05-22,HOTUSDT,0.002544,0.002642,0.002501,0.002625,1907092659.0,4934107.129691,23864
1653091200000,2022-05-21,HOTUSDT,0.002482,0.002613,0.002433,0.002546,2047153117.0,5185314.390028,24068
1653004800000,2022-05-20,HOTUSDT,0.002593,0.002634,0.002418,0.002482,2920417503.0,7385559.749149,32630
1652918400000,2022-05-19,HOTUSDT,0.002494,0.002687,0.00245,0.002593,2414518782.0,6184668.387972,31364
1652832000000,2022-05-18,HOTUSDT,0.002703,0.002728,0.002477,0.002492,2059012664.0,5349159.582028,30305
1652745600000,2022-05-17,HOTUSDT,0.002605,0.002759,0.002558,0.002703,2023673448.0,5406022.271026,27303
1652659200000,2022-05-16,HOTUSDT,0.002768,0.002776,0.002525,0.002602,2382820426.0,6251655.034968,33901
1652572800000,2022-05-15,HOTUSDT,0.002738,0.002789,0.002558,0.002769,3697499034.0,9884649.311272,49601
1652486400000,2022-05-14,HOTUSDT,0.002715,0.002853,0.00247,0.002738,4970000069.0,13083286.74542,71541
1652400000000,2022-05-13,HOTUSDT,0.002329,0.003086,0.002309,0.002715,6504177999.0,18001193.112469,87160
1652313600000,2022-05-12,HOTUSDT,0.002636,0.00282,0.002021,0.00233,11770613996.0,27886814.7360942,132521
1652227200000,2022-05-11,HOTUSDT,0.003563,0.003638,0.0025,0.00265,10646149136.0,32451740.454729,160633
1652140800000,2022-05-10,HOTUSDT,0.003262,0.003822,0.003187,0.003562,5340545317.0,19006615.353811,92651
1652054400000,2022-05-09,HOTUSDT,0.003777,0.003866,0.003241,0.003254,5201423165.0,18581989.348724,79689
1651968000000,2022-05-08,HOTUSDT,0.003887,0.003908,0.003741,0.003776,2916433924.0,11152220.259142,46994
1651881600000,2022-05-07,HOTUSDT,0.004022,0.004042,0.00375,0.003888,2011894039.0,7950980.476388,34720
1651795200000,2022-05-06,HOTUSDT,0.004008,0.004085,0.00385,0.004021,2851103311.0,11330336.453633,47922
1651708800000,2022-05-05,HOTUSDT,0.004435,0.004487,0.003858,0.004008,4209446270.0,17459944.802525,72252
1651622400000,2022-05-04,HOTUSDT,0.004019,0.004509,0.004006,0.004434,4054354124.0,17092863.481258,69100
1651536000000,2022-05-03,HOTUSDT,0.004012,0.0043,0.003936,0.004018,3555235329.0,14570056.149796,52345
1651449600000,2022-05-02,HOTUSDT,0.004108,0.004152,0.003875,0.004011,2767888939.0,11129435.052283,41530
1651363200000,2022-05-01,HOTUSDT,0.003857,0.004168,0.003765,0.00411,3193505693.0,12720883.464616,47738
1651276800000,2022-04-30,HOTUSDT,0.004144,0.004336,0.003715,0.003859,3428821262.0,14018193.959526,62174
1651190400000,2022-04-29,HOTUSDT,0.004363,0.004389,0.004041,0.004144,2501682827.0,10581659.742851,43082
1651104000000,2022-04-28,HOTUSDT,0.004428,0.0045,0.004309,0.004363,2482387267.0,10954179.508983,46331
1651017600000,2022-04-27,HOTUSDT,0.004313,0.004508,0.004241,0.00443,2770530974.0,12201228.957624,50818
1650931200000,2022-04-26,HOTUSDT,0.004664,0.004812,0.004227,0.004311,4018106830.0,18204113.152172,79844
1650844800000,2022-04-25,HOTUSDT,0.004641,0.004668,0.004285,0.004661,3922972488.0,17550182.080295,78132
1650758400000,2022-04-24,HOTUSDT,0.004711,0.004779,0.004608,0.004642,1808109610.0,8494867.596449,38422
1650672000000,2022-04-23,HOTUSDT,0.004796,0.00484,0.004666,0.004709,1705290594.0,8142020.986009,38737
1650585600000,2022-04-22,HOTUSDT,0.00483,0.005001,0.004752,0.004796,3085989081.0,14986713.437852,59827
1650499200000,2022-04-21,HOTUSDT,0.005051,0.005235,0.004738,0.00483,3758729347.0,18966506.869294,83213
1650412800000,2022-04-20,HOTUSDT,0.005109,0.005242,0.004948,0.005052,3419871248.0,17399566.749121,73369
1650326400000,2022-04-19,HOTUSDT,0.004988,0.005178,0.004941,0.005112,2375063187.0,11998680.44158,56990
1650240000000,2022-04-18,HOTUSDT,0.004787,0.005009,0.004547,0.00499,2916550172.0,13941524.136264,58567
1650153600000,2022-04-17,HOTUSDT,0.004988,0.005049,0.004759,0.004789,1331646509.0,6592138.27929,29697
1650067200000,2022-04-16,HOTUSDT,0.00502,0.005073,0.004913,0.004989,1018446339.0,5091545.908001,21094
1649980800000,2022-04-15,HOTUSDT,0.004965,0.005134,0.00491,0.005017,1399659117.0,7022128.669233,32240
1649894400000,2022-04-14,HOTUSDT,0.005153,0.005259,0.004902,0.004966,2264976654.0,11528972.483082,47973
1649808000000,2022-04-13,HOTUSDT,0.00501,0.0052,0.004861,0.005155,2557670141.0,12915378.33002,55567
1649721600000,2022-04-12,HOTUSDT,0.004683,0.005168,0.004652,0.00501,4201814992.0,20706473.040188,85957
1649635200000,2022-04-11,HOTUSDT,0.005224,0.005265,0.004545,0.004686,4096544218.0,19988831.650245,88954
1649548800000,2022-04-10,HOTUSDT,0.005397,0.005499,0.005187,0.005223,2594760236.0,13779343.212581,55838
1649462400000,2022-04-09,HOTUSDT,0.00532,0.005427,0.005221,0.005394,2118781626.0,11308172.789513,55880
1649376000000,2022-04-08,HOTUSDT,0.005855,0.005918,0.005255,0.005325,3679349600.0,20577400.325612,87797
1649289600000,2022-04-07,HOTUSDT,0.005607,0.00596,0.005513,0.005859,2582033637.0,14924914.885243,79537
1649203200000,2022-04-06,HOTUSDT,0.006323,0.00634,0.005549,0.005609,6096698754.0,36239529.973315,197188
1649116800000,2022-04-05,HOTUSDT,0.006644,0.006771,0.006267,0.006323,3215068867.0,21177083.069911,104144
1649030400000,2022-04-04,HOTUSDT,0.006891,0.007072,0.006342,0.006647,5868923172.0,39512478.216582,183873
1648944000000,2022-04-03,HOTUSDT,0.006447,0.00725,0.00626,0.006891,6358385192.0,43161772.903855,231843
1648857600000,2022-04-02,HOTUSDT,0.006602,0.006861,0.006401,0.006448,3929120750.0,26054347.769867,144731
1648771200000,2022-04-01,HOTUSDT,0.006496,0.006878,0.006201,0.006602,5580237647.0,36410521.700016,202015
1648684800000,2022-03-31,HOTUSDT,0.006517,0.00717,0.006243,0.0065,8936837255.0,59496901.775397,317910
1648598400000,2022-03-30,HOTUSDT,0.006234,0.006951,0.006,0.006517,7584861384.0,49757492.410623,226516
1648512000000,2022-03-29,HOTUSDT,0.006288,0.00669,0.00606,0.006233,5349419917.0,34221252.670439,163129
1648425600000,2022-03-28,HOTUSDT,0.007029,0.00733,0.00617,0.006284,13621859719.0,92366851.935948,395009
1648339200000,2022-03-27,HOTUSDT,0.005166,0.007337,0.005144,0.007027,26552918272.0,168632138.624838,783827
1648252800000,2022-03-26,HOTUSDT,0.00505,0.005217,0.004994,0.005167,1955605325.0,10036243.275503,44122
1648166400000,2022-03-25,HOTUSDT,0.005325,0.005435,0.004896,0.005052,4889272500.0,25235065.434901,105335
1648080000000,2022-03-24,HOTUSDT,0.004664,0.005467,0.004627,0.005328,10810205438.0,55413279.28869,257281
1647993600000,2022-03-23,HOTUSDT,0.004489,0.004689,0.004402,0.004664,2185280223.0,9956728.948403,42125
1647907200000,2022-03-22,HOTUSDT,0.004379,0.00462,0.00436,0.004489,2510709537.0,11381315.037044,49505
1647820800000,2022-03-21,HOTUSDT,0.004324,0.0045,0.004262,0.004378,2508321897.0,11011750.168367,46580
1647734400000,2022-03-20,HOTUSDT,0.004701,0.00475,0.004211,0.004325,4567967607.0,20185380.754237,84464
1647648000000,2022-03-19,HOTUSDT,0.004111,0.004832,0.004094,0.004701,7264678889.0,32795212.130473,151085
1647561600000,2022-03-18,HOTUSDT,0.004041,0.004187,0.003944,0.004111,1821836080.0,7374550.567487,34618
1647475200000,2022-03-17,HOTUSDT,0.004151,0.004168,0.004033,0.004041,1569346001.0,6441985.872298,26583
1647388800000,2022-03-16,HOTUSDT,0.003969,0.004169,0.003921,0.004149,2340327844.0,9454236.199552,39361
1647302400000,2022-03-15,HOTUSDT,0.003915,0.004196,0.003755,0.003969,2180976193.0,8597313.657323,40098
1647216000000,2022-03-14,HOTUSDT,0.003781,0.003948,0.003734,0.003915,1292120444.0,4983992.054323,23585
1647129600000,2022-03-13,HOTUSDT,0.003913,0.003998,0.003732,0.003779,1246789567.0,4854550.011796,22613
1647043200000,2022-03-12,HOTUSDT,0.003916,0.004032,0.003907,0.003913,965237645.0,3826472.362227,15150
1646956800000,2022-03-11,HOTUSDT,0.00399,0.004081,0.0039,0.003916,1365623162.0,5429700.397296,23929
1646870400000,2022-03-10,HOTUSDT,0.004202,0.004216,0.003913,0.003991,1740741324.0,6996278.51778,27475
1646784000000,2022-03-09,HOTUSDT,0.004021,0.004265,0.004009,0.004201,2351796899.0,9849109.977053,36553
1646697600000,2022-03-08,HOTUSDT,0.003991,0.004124,0.003961,0.004024,1586855736.0,6406023.315765,27605
1646611200000,2022-03-07,HOTUSDT,0.004094,0.004237,0.003925,0.003993,2668590330.0,10840649.967867,46406
1646524800000,2022-03-06,HOTUSDT,0.004218,0.004375,0.004048,0.004096,2402423190.0,10066368.761769,48333
1646438400000,2022-03-05,HOTUSDT,0.00411,0.004262,0.003997,0.004218,1455506918.0,6039429.264182,25827
1646352000000,2022-03-04,HOTUSDT,0.004332,0.00436,0.004028,0.00411,2271613953.0,9569977.223214,41344
1646265600000,2022-03-03,HOTUSDT,0.004487,0.004521,0.00426,0.004334,1826016719.0,7999747.883362,34687
1646179200000,2022-03-02,HOTUSDT,0.004676,0.004739,0.004421,0.004486,2366805156.0,10780102.625844,50249
1646092800000,2022-03-01,HOTUSDT,0.004643,0.004808,0.004535,0.004677,3297476968.0,15408410.185503,77269
1646006400000,2022-02-28,HOTUSDT,0.004066,0.004645,0.004007,0.004643,2443799964.0,10569523.113468,49681
1645920000000,2022-02-27,HOTUSDT,0.004261,0.004381,0.00398,0.004062,1972792260.0,8237097.482068,43058
1645833600000,2022-02-26,HOTUSDT,0.004343,0.004491,0.004228,0.004263,1611989985.0,6997519.85533,36110
1645747200000,2022-02-25,HOTUSDT,0.004085,0.004393,0.004039,0.004342,2374314164.0,9959504.50716,50260
1645660800000,2022-02-24,HOTUSDT,0.004152,0.004277,0.003569,0.004087,5449018889.0,20981540.524208,104371
1645574400000,2022-02-23,HOTUSDT,0.004313,0.004544,0.004142,0.004152,1941409523.0,8485289.459016,42974
1645488000000,2022-02-22,HOTUSDT,0.004167,0.004345,0.004012,0.004314,2615229886.0,10920714.592366,50647
1645401600000,2022-02-21,HOTUSDT,0.004582,0.004833,0.00416,0.004165,2614395090.0,11825996.088039,60505
1645315200000,2022-02-20,HOTUSDT,0.004837,0.004848,0.004474,0.004583,1688283242.0,7777130.374921,40276
1645228800000,2022-02-19,HOTUSDT,0.004908,0.005048,0.004707,0.004837,1718884026.0,8375671.141911,38883
1645142400000,2022-02-18,HOTUSDT,0.004818,0.005353,0.004766,0.004908,4912801175.0,24904279.989475,123595
1645056000000,2022-02-17,HOTUSDT,0.005169,0.005254,0.004727,0.004818,2447161715.0,12217264.566838,62162
1644969600000,2022-02-16,HOTUSDT,0.005154,0.005389,0.004968,0.005176,2248238836.0,11620043.635502,64593
1644883200000,2022-02-15,HOTUSDT,0.004803,0.005189,0.004801,0.005156,1721163744.0,8686483.955768,45002
1644796800000,2022-02-14,HOTUSDT,0.004795,0.004859,0.004632,0.004804,1745633597.0,8258774.822171,38011
1644710400000,2022-02-13,HOTUSDT,0.004913,0.005081,0.004714,0.004798,2719040278.0,13238754.746344,61604
1644624000000,2022-02-12,HOTUSDT,0.004963,0.005075,0.004752,0.004909,2370438697.0,11645437.148453,54969
1644537600000,2022-02-11,HOTUSDT,0.00549,0.005601,0.00485,0.004962,2881339116.0,15241954.517113,81740
1644451200000,2022-02-10,HOTUSDT,0.005711,0.005868,0.005307,0.005488,3425079762.0,19279226.205013,115983
1644364800000,2022-02-09,HOTUSDT,0.00561,0.005896,0.005547,0.005712,2591451395.0,14862008.799522,81220
1644278400000,2022-02-08,HOTUSDT,0.005668,0.0062,0.005417,0.005611,6449394060.0,37092755.67155,209668
1644192000000,2022-02-07,HOTUSDT,0.00514,0.005985,0.005041,0.005667,7042227179.0,39330710.20114,222619
1644105600000,2022-02-06,HOTUSDT,0.004909,0.005192,0.004755,0.005137,2640136420.0,13122768.496761,68806
1644019200000,2022-02-05,HOTUSDT,0.004809,0.0052,0.004766,0.004908,3330916313.0,16633548.735174,94336
1643932800000,2022-02-04,HOTUSDT,0.004388,0.00482,0.004347,0.004809,2397283737.0,10918230.085139,55258
1643846400000,2022-02-03,HOTUSDT,0.004291,0.004402,0.004213,0.004388,1384076308.0,5934711.617322,29106
1643760000000,2022-02-02,HOTUSDT,0.004547,0.0046,0.004235,0.004289,1839069509.0,8127799.171351,40547
1643673600000,2022-02-01,HOTUSDT,0.004526,0.004665,0.004517,0.004544,1584974569.0,7266389.506596,36020
1643587200000,2022-01-31,HOTUSDT,0.004444,0.004575,0.004268,0.004528,1648201635.0,7274917.358158,36470
1643500800000,2022-01-30,HOTUSDT,0.004598,0.004667,0.004397,0.004447,1630628669.0,7421532.52752,33612
1643414400000,2022-01-29,HOTUSDT,0.00447,0.004673,0.004463,0.004597,1762661474.0,8072061.946048,41663
1643328000000,2022-01-28,HOTUSDT,0.004375,0.004514,0.004231,0.004472,1550988154.0,6786707.791605,31938
1643241600000,2022-01-27,HOTUSDT,0.004478,0.004537,0.004213,0.004376,1998749644.0,8750229.787119,42895
1643155200000,2022-01-26,HOTUSDT,0.004332,0.004956,0.004268,0.004477,3743881453.0,17112153.557416,87064
1643068800000,2022-01-25,HOTUSDT,0.004517,0.004594,0.004267,0.004332,3087606200.0,13685724.471618,57200
1642982400000,2022-01-24,HOTUSDT,0.004529,0.004681,0.004001,0.00452,4156021346.0,17848016.732628,73689
1642896000000,2022-01-23,HOTUSDT,0.004342,0.00471,0.004293,0.004529,2762233835.0,12408224.475371,56609
1642809600000,2022-01-22,HOTUSDT,0.00461,0.004708,0.003842,0.004344,4759347685.0,20666230.259512,104559
1642723200000,2022-01-21,HOTUSDT,0.005437,0.005511,0.0045,0.00461,3398378894.0,17138848.326037,86432
1642636800000,2022-01-20,HOTUSDT,0.005716,0.005931,0.005411,0.005442,1608373396.0,9216812.86758,45816
1642550400000,2022-01-19,HOTUSDT,0.005927,0.00598,0.005653,0.005709,1121257085.0,6486780.441721,33447
1642464000000,2022-01-18,HOTUSDT,0.005982,0.006026,0.005695,0.005928,1409319523.0,8244743.002904,42956
1642377600000,2022-01-17,HOTUSDT,0.006375,0.006412,0.005879,0.005983,1723672835.0,10533570.628131,51486
1642291200000,2022-01-16,HOTUSDT,0.006282,0.006455,0.006207,0.006376,1732579779.0,10989228.978422,49654
1642204800000,2022-01-15,HOTUSDT,0.006329,0.0065,0.006179,0.006283,1431179517.0,9022679.252966,46732
1642118400000,2022-01-14,HOTUSDT,0.006106,0.006399,0.00598,0.006329,1823371145.0,11301116.005253,56567
1642032000000,2022-01-13,HOTUSDT,0.006539,0.006609,0.006077,0.006107,2095422403.0,13320743.762502,73073
1641945600000,2022-01-12,HOTUSDT,0.006092,0.00662,0.006057,0.006542,2195143867.0,13913016.527262,78872
1641859200000,2022-01-11,HOTUSDT,0.005781,0.006116,0.005742,0.006092,1565819009.0,9289927.942786,48337
1641772800000,2022-01-10,HOTUSDT,0.006055,0.006183,0.005514,0.00578,2243119929.0,13062017.671855,68479
1641686400000,2022-01-09,HOTUSDT,0.005938,0.006264,0.005816,0.006056,2079581029.0,12545318.36799,59105
1641600000000,2022-01-08,HOTUSDT,0.006275,0.0064,0.0057,0.00594,2431160812.0,14751658.325939,73071
1641513600000,2022-01-07,HOTUSDT,0.006653,0.006679,0.006068,0.006275,2662012673.0,16844305.448981,89071
1641427200000,2022-01-06,HOTUSDT,0.006715,0.006767,0.0064,0.006652,2499551822.0,16518235.713264,75185
1641340800000,2022-01-05,HOTUSDT,0.00721,0.007471,0.006256,0.006729,4076423738.0,28564741.524266,139960
1641254400000,2022-01-04,HOTUSDT,0.007295,0.007492,0.007106,0.00721,2011631030.0,14707423.916727,70149
1641168000000,2022-01-03,HOTUSDT,0.007469,0.007484,0.007171,0.007291,1640493493.0,12054602.45949,57278
1641081600000,2022-01-02,HOTUSDT,0.007443,0.007758,0.007361,0.007471,1717345044.0,12804923.176806,55730
1640995200000,2022-01-01,HOTUSDT,0.0073,0.007467,0.00727,0.007441,1283714152.0,9475001.661642,41517
1640908800000,2021-12-31,HOTUSDT,0.007365,0.007568,0.007123,0.007299,2536122578.0,18732599.281624,85347
1640822400000,2021-12-30,HOTUSDT,0.007406,0.007561,0.007208,0.007365,1995220006.0,14805509.665073,63415
1640736000000,2021-12-29,HOTUSDT,0.007677,0.007962,0.007295,0.007411,2567848274.0,19728509.449511,89450
1640649600000,2021-12-28,HOTUSDT,0.008558,0.008562,0.007565,0.007677,3632067485.0,29018705.541135,134834
1640563200000,2021-12-27,HOTUSDT,0.008683,0.008884,0.008446,0.008558,2305933605.0,20103132.136612,82529
1640476800000,2021-12-26,HOTUSDT,0.008628,0.008827,0.008329,0.008685,1913698834.0,16416832.7092,78305
1640390400000,2021-12-25,HOTUSDT,0.008609,0.008735,0.00848,0.008624,1641340589.0,14169703.130724,57585
1640304000000,2021-12-24,HOTUSDT,0.008654,0.009248,0.008426,0.008608,3556047959.0,31463810.644932,181716
1640217600000,2021-12-23,HOTUSDT,0.008155,0.008819,0.007952,0.008646,3424550792.0,28725986.699815,143993
1640131200000,2021-12-22,HOTUSDT,0.008072,0.00855,0.00802,0.008155,2846360388.0,23554703.896474,120235
1640044800000,2021-12-21,HOTUSDT,0.00764,0.00825,0.007533,0.008069,4746026513.0,37764628.081954,161961
